"gene","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"POLR2J2",1367.34376371747,0.431982748003327,0.134005807599993,3.22361213845892,0.00126584725028242,0.751632535826804
"CHCHD10",287.763837367856,-0.409020454750791,0.127750161348649,-3.2017216294116,0.00136608941832593,0.75486759252901
"CSMD1",159.648027885905,0.823594036687869,0.25722545269117,3.20183725238378,0.00136554123882203,0.75486759252901
"CTR9",656.272146518887,-0.238419070477277,0.0742102206198228,-3.21275248188107,0.00131469537081683,0.75486759252901
"GOLGA7",524.400547548306,-0.227519544994744,0.0711466566652094,-3.19789510370627,0.00138434626256408,0.75486759252901
"LSM4",350.658267020241,-0.271873101698467,0.0854487368979677,-3.18171001197015,0.00146408332018397,0.785041476282646
"MDH1",844.670495132922,-0.177020691464902,0.0558315717140857,-3.17061988459553,0.00152114049863591,0.797271425157529
"MTCO1P40",73.8498634340379,1.81164786931989,0.572752841414712,3.16305348192612,0.00156123647224059,0.797271425157529
"MTCYBP18",18.5808169490145,-1.8019820703699,0.56896884785233,-3.1671014628864,0.00153966588664718,0.797271425157529
"KRT5",14.1455624588383,1.70823151052159,0.546209858773586,3.12742709250454,0.00176343550828247,0.886456987069745
"ATP5F1C",1023.08076174721,-0.218803107602411,0.0706251040767835,-3.09809253328007,0.00194770603571904,0.887442184095517
"C3orf62",962.796821966726,0.170002067435799,0.054891485887106,3.09705712440429,0.00195452205622418,0.887442184095517
"ENSG00000248769",48.2838860397433,1.36763008790784,0.438107064226903,3.12168006311699,0.00179822243156047,0.887442184095517
"GABRG3",276.858666121555,0.363493521928276,0.117050903256277,3.10543115701061,0.00190001843973832,0.887442184095517
"GRSF1",1643.46580933499,-0.134643525562391,0.043483098342107,-3.09645657039137,0.00195848548647214,0.887442184095517
"TM7SF3",1354.47879168511,-0.174046695447333,0.0559468994406075,-3.11092656049864,0.00186501315899065,0.887442184095517
"TMA7",428.645849913825,-0.241404846421958,0.0775771892043911,-3.11180192138611,0.00185949220069919,0.887442184095517
"CHCHD1",163.038238972284,-0.23671014358485,0.0777401476108081,-3.04488929928325,0.00232765968134824,0.923251334002997
"CNTNAP5",48.8936577430993,0.940360548461062,0.308507344897085,3.04809776498111,0.00230294990658382,0.923251334002997
"EIF3H",1153.55591022229,-0.224256783331446,0.0729197176457171,-3.07539291938848,0.00210225401499167,0.923251334002997
"ENSG00000279591",134.142769359657,0.280587790168765,0.0916462045120854,3.06164114119711,0.00220127185088227,0.923251334002997
"ENSG00000286781",150.617008093234,0.286775101727758,0.0938795281626773,3.05471392262247,0.00225275291693496,0.923251334002997
"FIBCD1",25.1771406257699,-1.43065457715667,0.472042601743781,-3.03077428154082,0.00243927525146882,0.923251334002997
"HMGN2",2706.29830535644,-0.231324485401977,0.0762040063266104,-3.03559480075785,0.00240061742388761,0.923251334002997
"NDUFAB1",219.522878755505,-0.312255841107755,0.102741167404015,-3.03924754796539,0.00237169884234933,0.923251334002997
"NDUFB1",480.571252890773,-0.279902536330027,0.0922269732409996,-3.03493139256137,0.00240590409224154,0.923251334002997
"POP5",330.199097982345,-0.196935925948944,0.0644612780332426,-3.05510427279124,0.00224982287097891,0.923251334002997
"SIGMAR1",617.468288579248,-0.241246476701387,0.0791642213350901,-3.04741804609215,0.00230816456713585,0.923251334002997
"SLC44A5",159.144322704286,-0.830006679901808,0.272073752676811,-3.05066795946227,0.00228332931001233,0.923251334002997
"TRIM24",1008.26253513104,-0.251534569276751,0.0828772058509056,-3.03502714279794,0.00240514040567588,0.923251334002997
"TUBA1C",676.730440702563,-0.316699649453175,0.104414877969699,-3.0330893030884,0.00242063954292397,0.923251334002997
"LINC01856",292.952669904722,0.301138265956547,0.0997684235016309,3.01837250091082,0.0025413631409862,0.950706220602418
"COX7C",775.302721144072,-0.348738721319989,0.115795493103453,-3.01167784663625,0.00259808161475596,0.960752663332515
"ADGRE1",116.416353949643,0.547466415570142,0.187167700019171,2.92500477119753,0.00344450941955897,0.970149648998002
"AGMAT",849.577809436901,-0.161288600154708,0.0556421778751274,-2.89867518335952,0.00374742896080036,0.970149648998002
"ATP5PO",617.857284537943,-0.335688176038117,0.115682404510089,-2.90180842505605,0.00371015355113572,0.970149648998002
"CHCHD2",582.504285424293,-0.298346949686185,0.10296816639191,-2.89746783050052,0.00376188316599723,0.970149648998002
"DBI",494.188060886648,-0.285004234074316,0.0983844344946799,-2.89684273267564,0.00376938661335168,0.970149648998002
"DEPTOR",259.965182744375,-0.540657026198775,0.18006294344188,-3.00260017893846,0.00267683854826226,0.970149648998002
"EIF3L",1490.86808981915,-0.349714014247755,0.120491126260372,-2.90240472557331,0.00370309780574714,0.970149648998002
"ENSG00000215869",78.5798463130698,0.43224081425302,0.149142129811194,2.89818051277807,0.00375334495033934,0.970149648998002
"ENSG00000226180",87.5931359846698,0.325828819914607,0.11225577507987,2.90255730435944,0.00370129437336805,0.970149648998002
"ENSG00000253875",131.048541176075,0.233175328733237,0.0792563400621364,2.94204007591606,0.00326057727288075,0.970149648998002
"ENSG00000258385",10.4498670012778,0.803847054529205,0.274373834988797,2.92975113520583,0.00339233569307444,0.970149648998002
"ENSG00000258691",8.79060362851735,-1.62923989980391,0.558398961056246,-2.91769865889811,0.00352624946721315,0.970149648998002
"ENSG00000272417",13.5043298837061,-0.925644512487545,0.318068755535591,-2.91020257846096,0.00361194559460864,0.970149648998002
"ENSG00000278128",87.0309388140255,0.254002764436008,0.0871571487417216,2.91430786921117,0.00356478161279271,0.970149648998002
"ENSG00000287778",940.998551885293,0.276959036396807,0.0927058394042106,2.98750368020753,0.00281265908412521,0.970149648998002
"GNPTG",918.97690857065,-0.165232062609269,0.055734113432106,-2.96464862243752,0.00303028829173615,0.970149648998002
"H2BC4",220.316410759828,-0.309224912525206,0.105226392649073,-2.93866305534642,0.00329631217019425,0.970149648998002
"H2BC5",222.581501276606,-0.344463733144138,0.117027358683279,-2.94344619087226,0.00324580242106279,0.970149648998002
"HEMK1",2925.52554374366,-0.142964260922672,0.0492555426843295,-2.9025009802228,0.00370196001362799,0.970149648998002
"HS3ST1",377.094095377546,0.49128332491427,0.165111591787472,2.97546235001259,0.00292547258471452,0.970149648998002
"HSP90AB1",2348.16903104747,-0.252283131270634,0.0846732738324001,-2.97948951129487,0.0028872911454715,0.970149648998002
"IMMP1L",547.444733954168,-0.320692050734608,0.110295052940131,-2.90758327038189,0.00364233357740262,0.970149648998002
"KBTBD11-AS1",188.634622866093,-0.266967204830356,0.089217837698847,-2.99230749944308,0.00276877221713278,0.970149648998002
"KIAA1191",1174.9632354251,-0.169256504696941,0.0569803668972618,-2.97043550109317,0.00297377844347653,0.970149648998002
"LINC00293",15.2002954835271,0.871607131087023,0.299063489634796,2.91445516185006,0.00356309988755494,0.970149648998002
"MRPL14",127.463749897651,-0.259314863801852,0.0893270059438791,-2.90298394155033,0.00369625589542553,0.970149648998002
"NDUFA1",170.680850986078,-0.40558995681092,0.136179050316002,-2.97835794764139,0.0028979732673737,0.970149648998002
"NDUFB10",170.075507053939,-0.428410147873165,0.147052768505521,-2.91330895859387,0.0035762058197881,0.970149648998002
"NDUFS8",774.937359242547,-0.167257586742369,0.0574586723076341,-2.91091979722175,0.00360366506860667,0.970149648998002
"PCYOX1",1282.79438161454,-0.242139605795951,0.0831380301731035,-2.91250111762075,0.00358546917386206,0.970149648998002
"RNASE1",208.378049895397,-0.603677604657027,0.203089435369797,-2.972471726842,0.00295412416674273,0.970149648998002
"RYR3",594.739961504385,-0.792514186081227,0.270992016318536,-2.92449274649357,0.00345018120495294,0.970149648998002
"SLC35A1",449.343311926955,-0.192011408844952,0.0658934172462981,-2.91396951120696,0.00356864757671698,0.970149648998002
"TENM3-AS1",216.767514953175,0.228412970260487,0.0767118245108728,2.97754579188913,0.00290566235651374,0.970149648998002
"THBS3",505.970316854075,0.297813072422398,0.0992510415485703,3.00060400148706,0.00269444722504596,0.970149648998002
"TRHDE-AS1",441.638259497669,-1.00265561128559,0.339113476037228,-2.95669645158989,0.00310954074797296,0.970149648998002
"YBX1",2351.45966942207,-0.277465791249455,0.0944696640212107,-2.93708879061068,0.00331309230229908,0.970149648998002
"ZMYND15",123.032415378965,0.488093135107798,0.16671788673928,2.92765908118243,0.00341524297555923,0.970149648998002
"CFD",138.663339226648,-0.339003837412206,0.117308449471716,-2.88985012536494,0.00385425533894555,0.975760232789849
"GANAB",2484.73169526153,-0.146302594585043,0.0507330082806066,-2.88377526867393,0.00392939058934821,0.975760232789849
"NDUFA13",349.725338804293,-0.226921551005418,0.0787844182833457,-2.88028465462931,0.00397316270345239,0.975760232789849
"SOD1",603.422185212524,-0.33783865520092,0.117225151221541,-2.88196391030834,0.00395204995889325,0.975760232789849
"TSR2",494.374186985064,-0.150057121161167,0.0520031542004735,-2.8855388383307,0.00390744246497245,0.975760232789849
"TTLL2",19.9632131530405,0.636731694563214,0.220157787048145,2.8921606775779,0.00382602221217792,0.975760232789849
"ALDH2",3748.66212224027,-0.238225635661534,0.0838020253419075,-2.84271931005947,0.00447304449421569,0.981231499775587
"ATF1",245.355686526789,-0.184960091837258,0.0650541801877419,-2.84316997468073,0.00446672420469842,0.981231499775587
"BOLA3",337.780122920392,-0.25637040321712,0.090654388561937,-2.82799770958647,0.00468401416577779,0.981231499775587
"CLTCL1",230.875146339901,0.563105681685496,0.198908015299101,2.83098537200094,0.00464048432826582,0.981231499775587
"CNBP",2534.82141044924,-0.148659834152004,0.0519356691110843,-2.86238411281538,0.00420466992238294,0.981231499775587
"DRD1",12.1209093709472,-1.09637450613051,0.385938753043905,-2.84079921356274,0.00450006355591315,0.981231499775587
"ENSG00000228434",4635.72868372001,0.242614951729437,0.086149021300118,2.81622412034418,0.0048591755885543,0.981231499775587
"ENSG00000230746",108.037950107242,0.281109690546137,0.0994344879558089,2.82708440828969,0.00469739442601265,0.981231499775587
"ENSG00000250777",11.0902428217814,0.880309301862136,0.311539202496802,2.82567745826842,0.0047180745732364,0.981231499775587
"ENSG00000252050",8.69518497851084,0.771554228961495,0.273924608850889,2.81666635282663,0.00485249061308723,0.981231499775587
"ENSG00000259336",33.4052882932804,-0.564237060952704,0.196729436063653,-2.86808660789401,0.0041296247168912,0.981231499775587
"ENSG00000260368",116.408072761086,0.345178232773499,0.12039490716603,2.86705011780509,0.00414317395317107,0.981231499775587
"ENSG00000279103",514.014361076152,0.348420737894148,0.122837524948666,2.83643567419447,0.00456201671116582,0.981231499775587
"ENSG00000287688",26.2070068904792,0.468395597168993,0.165796120071461,2.82513002696991,0.00472614327463183,0.981231499775587
"ENSG00000289357",16.3424235228792,-0.868997126438324,0.304404777884093,-2.85474207231139,0.00430717932722546,0.981231499775587
"GALK1",112.525184544883,-0.306066071268756,0.107382159383352,-2.85025066571913,0.00436847860629974,0.981231499775587
"GALNT1",1206.60214587861,-0.243588753677234,0.0860930312899905,-2.82936667494892,0.00466402284446013,0.981231499775587
"GPX2",631.427265022582,-0.63600251867631,0.222530946833358,-2.85804077017917,0.00426265618956134,0.981231499775587
"H2BC3",30.6799362366232,-0.724593660322918,0.252023443734244,-2.87510419501685,0.00403894187507008,0.981231499775587
"H3C3",71.0338475637763,-0.60007382592672,0.212647678807415,-2.82191571190475,0.0047737722128479,0.981231499775587
"HARS2",782.124907631024,0.134729467925085,0.0471104734651009,2.85986231967911,0.00423824966583391,0.981231499775587
"HSPD1",1993.77494095762,-0.238152622082961,0.0845879479143559,-2.81544390134736,0.00487099003290292,0.981231499775587
"LINC02429",52.4063150854866,0.307024956307174,0.108592324548281,2.82731728586093,0.00469397938597012,0.981231499775587
"MRPL18",166.989176928876,-0.280626476904875,0.099091584776344,-2.83199100648422,0.0046259149753363,0.981231499775587
"MRPS30",1075.84417147868,-0.181190454725256,0.0644055626585866,-2.81327337648994,0.00490399397522721,0.981231499775587
"PDX1",17.1583608006278,1.00976257725949,0.353552627142272,2.85604603032169,0.00428952940986452,0.981231499775587
"PLA2G2A",2383.05939863335,-0.794777352677751,0.28255215873748,-2.81285181549853,0.00491042743577861,0.981231499775587
"PRMT3",538.841445229407,0.17023619016371,0.0599465442361204,2.83979989727474,0.00451418408203759,0.981231499775587
"TRIAP1",90.5560587808175,-0.325244704406881,0.115285170496252,-2.82121892179927,0.00478415419638734,0.981231499775587
"YWHAZP4",14.1545177951256,-0.716459196594942,0.251563489463542,-2.84802535583676,0.00439914194836536,0.981231499775587
"FN1",2841.56898220201,0.946604545381413,0.337078099284922,2.80826475344895,0.004980925889924,0.989174985991574
"APLN",17.8720546174356,1.27445861617314,0.464393213191141,2.74435237202439,0.00606304180431832,0.989498571898076
"ATP5PB",759.090418879547,-0.283147536646712,0.104164196175281,-2.71828082050621,0.00656221166511968,0.989498571898076
"ATPSCKMT",504.015362182348,-0.183426411289292,0.06818133418009,-2.69027312966333,0.00713935602013408,0.989498571898076
"BTF3",1435.62419173334,-0.248290405983779,0.0885074665543149,-2.80530463304369,0.00502690449702638,0.989498571898076
"CEL",53.2022000000884,0.728567745646792,0.260926873763161,2.79222962027324,0.00523461948101198,0.989498571898076
"CS",2712.03875123001,-0.136315553329743,0.0491232641580374,-2.77496936871283,0.00552069072379889,0.989498571898076
"CTSG",21.3533098130609,-1.02972913413144,0.372909584181923,-2.76133727265397,0.00575651952618334,0.989498571898076
"DENR",1106.29173079809,-0.122271375011468,0.0445061755824857,-2.7472900875263,0.00600899602762067,0.989498571898076
"DSG3",220.65544492888,0.473377723444396,0.173326415871911,2.73113432285027,0.00631167411693738,0.989498571898076
"ECH1",528.517578256789,-0.223350737797211,0.0816636395530958,-2.73500837116124,0.00623786896684177,0.989498571898076
"ENSG00000203643",31.6955633255227,0.453242967093567,0.166307629833259,2.72532876301581,0.00642374878738002,0.989498571898076
"ENSG00000253287",29.0725773171606,0.568702495048785,0.207092933547885,2.74612216508723,0.00603043035035798,0.989498571898076
"ENSG00000253967",101.260853511682,0.273134139454032,0.0996136513504086,2.7419348227005,0.00610784598565149,0.989498571898076
"ENSG00000258119",144.827372901956,0.32146034450146,0.115658839629038,2.77938413987644,0.00544620779045523,0.989498571898076
"ENSG00000258471",16.0636518290307,-1.13642824778917,0.419538613363751,-2.70875721945492,0.00675357392426819,0.989498571898076
"ENSG00000260793",239.64980313368,0.315632343919991,0.113964592605132,2.76956497368972,0.00561312075546085,0.989498571898076
"ENSG00000261364",27.6380231139306,0.641176893165152,0.233991233100762,2.74017485470939,0.00614065061271963,0.989498571898076
"ENSG00000265113",53.5964346624716,0.345050951708188,0.128272388357704,2.68998617805393,0.0071454978546869,0.989498571898076
"ENSG00000267239",275.153453506856,0.180840502781002,0.0647603238471425,2.79245828368385,0.00523092120270569,0.989498571898076
"ENSG00000270175",34.4663546996149,0.395204349313759,0.145834215093547,2.70995629564879,0.00672920743718006,0.989498571898076
"ENSG00000278733",11.4310783248741,-0.78685717019462,0.29001799793562,-2.71313220488231,0.0066650509988567,0.989498571898076
"ENSG00000279616",198.471069743952,0.174196642148866,0.0647434661119574,2.69056713534054,0.00713306811792807,0.989498571898076
"ENSG00000285407",60.7678916865465,0.334549757684745,0.124140138970143,2.69493622659152,0.00704021042606158,0.989498571898076
"ENSG00000285648",16.5785736548516,-0.592886997740399,0.221208528649106,-2.68021762705574,0.00735743095206396,0.989498571898076
"ENSG00000286341",470.574422609304,0.187789920358354,0.0698701768489234,2.68769779650625,0.00719464773882849,0.989498571898076
"ENSG00000286490",67.8155047257829,0.326908244025801,0.12068734830263,2.70872008229116,0.00675432985486923,0.989498571898076
"ENSG00000286593",40.7594576671289,0.473333292293208,0.173631218176958,2.7260840375537,0.00640906781265129,0.989498571898076
"ENSG00000287087",245.076971103285,0.170429951042878,0.0614737763233972,2.77240087132912,0.00556444643937547,0.989498571898076
"ENSG00000287447",41.0924840486916,0.564536690095242,0.210717102105632,2.67912136439805,0.00738156338603563,0.989498571898076
"EXOSC3",1082.36284600825,-0.14952862854205,0.0543141462260697,-2.75303284561766,0.00590459719455716,0.989498571898076
"FAM71F2",1410.30026871371,0.200480544345495,0.0745688247214544,2.68853029525909,0.00717673231534322,0.989498571898076
"GALNT17",63.8130951386386,-0.439880335349976,0.160723566192438,-2.73687515633704,0.00620258269478167,0.989498571898076
"GDNF-AS1",394.112203224612,0.162187179512588,0.0602789249869171,2.69061167809129,0.00713211591547956,0.989498571898076
"GHITM",1515.52363203755,-0.271800317150171,0.101221357562375,-2.68520719041613,0.00724848566272301,0.989498571898076
"H2AC20",148.906276425043,-0.362423205059935,0.133994330393497,-2.70476522398834,0.00683526797610541,0.989498571898076
"H2AC8",115.189321953447,-0.410258072861928,0.147845390621328,-2.7749128406222,0.00552165035836718,0.989498571898076
"H2BC6",144.639900681028,-0.585437237072822,0.218141658990192,-2.68374798185222,0.00728019619045868,0.989498571898076
"H4C5",290.129824319646,-0.334667795995101,0.123831654256107,-2.70260296533668,0.00687988719401767,0.989498571898076
"HABP2",15.0449687521213,-1.38807305173495,0.505988599062012,-2.74328918538505,0.00608270912997964,0.989498571898076
"IGLVI-70",11.5935993809084,1.42582647322641,0.510304791828176,2.79406836082875,0.00520494744364969,0.989498571898076
"ITPKB-AS1",54.2614940707957,0.357276530246672,0.133311967259205,2.68000343549054,0.00736214045895435,0.989498571898076
"KPNA6",2445.27481122495,-0.108029270595578,0.0397946225835804,-2.71467006298865,0.00663418283121617,0.989498571898076
"LINC02899",238.099292356719,0.357857179773361,0.130677891419355,2.73846766187075,0.00617262306433015,0.989498571898076
"MANBAL",323.860613241062,-0.216887484481688,0.0779295285838789,-2.78312327076691,0.00538383463601476,0.989498571898076
"MIR924HG",444.731081726288,-0.337297802952706,0.123164834060346,-2.73858853889611,0.00617035434776333,0.989498571898076
"MPC1",286.482804748122,-0.332659051178489,0.123017873301427,-2.70415218740926,0.0068478917885533,0.989498571898076
"MRFAP1L1",722.310955339182,-0.143792722050161,0.0534593772148338,-2.68975677498656,0.00715041134701198,0.989498571898076
"MRPL12",117.197236003649,-0.348969599796617,0.125389107917604,-2.78309340892619,0.00538433020142134,0.989498571898076
"MYCBP",231.149929582496,-0.310916430299211,0.112727849880276,-2.75811550233083,0.0058135652386258,0.989498571898076
"NACA",2897.81273081834,-0.236040711497949,0.0870837218253011,-2.71050325537844,0.00671811890776779,0.989498571898076
"NPIPB15",6976.7089664634,0.197043621593652,0.070332005676602,2.80162096470973,0.00508465748326357,0.989498571898076
"OR7E104P",138.375130316128,0.404656096744238,0.149889990521282,2.69968725287752,0.00694046859355811,0.989498571898076
"OTUD4",2539.47331104177,-0.139350268225113,0.0508980328105287,-2.73783210333205,0.00618456409670403,0.989498571898076
"PABPC1P11",52.6098136801253,0.305240501516187,0.109871930269384,2.77814816548501,0.00546696831507002,0.989498571898076
"PCM1",5709.73058723403,-0.112778107117081,0.0409554218197009,-2.75367954000247,0.00589294380105455,0.989498571898076
"PCMT1",279.780522915966,-0.24582060120467,0.0894844721647507,-2.7470755010108,0.00601292907680954,0.989498571898076
"PITPNA-AS1",19.363223655373,-0.544856958631509,0.202575109178616,-2.6896540292672,0.00715261299962641,0.989498571898076
"PPIL4",529.060825175735,-0.180504188680953,0.0672146669848299,-2.68548810517342,0.00724239526162396,0.989498571898076
"PRDX2",361.66529984086,-0.291268242720538,0.108648760478582,-2.68082435029672,0.00734410537736799,0.989498571898076
"RAD23B",1578.71733345545,-0.152241159650983,0.055161614062492,-2.75991125782705,0.00578170645192019,0.989498571898076
"RPA3",106.278800443541,-0.395745446608089,0.146837119411306,-2.69513218588526,0.00703607119132852,0.989498571898076
"RPL4P6",130.707409210963,0.266457448323039,0.0981478138971893,2.7148587191372,0.00663040495559922,0.989498571898076
"RPS24P17",7.63163484439059,0.72258132907131,0.264484566878219,2.73203589003369,0.0062944283825117,0.989498571898076
"RYK",1289.71476988379,-0.164426960942773,0.0593280777121721,-2.77148640716936,0.00558010020317795,0.989498571898076
"SAFB2",2254.62576647392,-0.12249205504847,0.0447280603027439,-2.73859528491459,0.0061702277552247,0.989498571898076
"SERPINA3",96.8256328356557,-0.909143433605965,0.338997075696935,-2.68186217163343,0.00732136170407182,0.989498571898076
"SMDT1",298.824457677376,-0.233169174013995,0.0862414088624563,-2.7036800197208,0.00685762906792247,0.989498571898076
"SMIM8",834.929650701479,0.183891425777375,0.0679631254638332,2.70575292884718,0.00681497287572865,0.989498571898076
"SPATS1",433.638377117932,0.292753638419799,0.105539374606424,2.77388073893306,0.00553919805417388,0.989498571898076
"SUCLG2",1015.21648085832,-0.253853457790327,0.09147031025072,-2.77525523959102,0.00551584001540996,0.989498571898076
"TECR",1067.01743761105,-0.191673279226032,0.0699705791826263,-2.73934104112181,0.00615624766422815,0.989498571898076
"TPSB2",301.821196034624,-0.391669629618355,0.145059003032078,-2.70007115333435,0.00693246478000476,0.989498571898076
"TPT1",13830.8816035833,-0.241930830387899,0.0884165382149411,-2.73626218886521,0.00621414923619778,0.989498571898076
"UBL7",146.232818347307,-0.352311244655423,0.130504010687152,-2.69962005612222,0.00694187040976091,0.989498571898076
"UBXN4",3544.97289037941,0.126005001758155,0.046704093318772,2.69794343074227,0.00697692954744708,0.989498571898076
"UQCRB",968.438468797791,-0.241209321479667,0.0895386175417491,-2.69391384524335,0.00706184160240234,0.989498571898076
"USP14",1018.3721022024,-0.216250737330781,0.0783880350777473,-2.75872123999917,0.00580280110340594,0.989498571898076
