"gene","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"ANKRD30BL",14371.9679834332,0.703626105602209,0.188506370276426,3.73263834304597,0.000189484564383487,0.0976092517314492
"ARL17A",2644.46155644545,-0.636481882940169,0.163583989641217,-3.89085682734688,9.98908631208036e-05,0.0976092517314492
"DGKH",4499.20649726142,-0.250064537667876,0.0724042022512665,-3.4537296164119,0.000552891403208351,0.0976092517314492
"DICER1",4544.81086416848,-0.155298418694472,0.0447449309833179,-3.47074887102567,0.000519009143642307,0.0976092517314492
"ENSG00000233183",2486.35869826947,-0.309323041059562,0.0863497724206524,-3.58221026400274,0.000340699392170736,0.0976092517314492
"ENSG00000262879",4415.45241083383,-0.275325485332951,0.0773086805228217,-3.56137866370226,0.000368912586215418,0.0976092517314492
"ENSG00000284959",3294.65548470761,0.21903921236246,0.063577917529151,3.44520897939177,0.000570618046573121,0.0976092517314492
"ENSG00000287160",5843.47634171819,0.3802818530459,0.106940569590827,3.55601110505512,0.000376528168627526,0.0976092517314492
"FNDC3B",6328.5331569446,-0.426185705505547,0.121154576162341,-3.5177020877402,0.0004353007578797,0.0976092517314492
"KANSL1",9256.11339830043,-0.308233577106937,0.0863804564365618,-3.56832540394488,0.000359270138621676,0.0976092517314492
"LINC02895",5668.11780467718,0.394399188465643,0.107357419684892,3.67370219611515,0.000239061340041104,0.0976092517314492
"MORC4",5424.93509560591,0.247329044711069,0.0715705528975866,3.45573751630762,0.000548789450609818,0.0976092517314492
"RNU4-2",23346.1633385704,0.352297832200399,0.0986469658082449,3.5712992215616,0.000355214797532506,0.0976092517314492
"RPS14",2434.05351900535,0.409685390237708,0.118910889281852,3.44531432497017,0.000570395686910184,0.0976092517314492
"XDH",2523.10427212613,-0.994684753121989,0.256906598811534,-3.87177580382701,0.000108045310050557,0.0976092517314492
"YPEL2",2347.1493791318,-0.4789707899515,0.128247208756792,-3.7347463121776,0.000187904505505768,0.0976092517314492
"ZNF141",3241.92285847949,0.216787453007211,0.0604636781386778,3.58541623137767,0.000336541017976316,0.0976092517314492
"ENSG00000245552",2224.5838990777,0.286834856933489,0.0853095074865428,3.36228476033267,0.000773003632836003,0.124883031349283
"CREB3L2",4973.67527641187,-0.473634143248161,0.144816412145375,-3.27058332844691,0.00107325917241655,0.136893030109326
"DNAJB6",3048.93986513277,-0.249421233818728,0.0761219650758589,-3.27660004008263,0.00105065084756554,0.136893030109326
"ENSG00000285106",2532.86136649718,-0.317964698280529,0.0975131243445994,-3.26073746911114,0.00111122874196727,0.136893030109326
"ENSG00000286834",11615.4380420915,0.353918730863348,0.107281684472415,3.29896694485955,0.000970413374918056,0.136893030109326
"INTS6",5114.52968493915,-0.186977112635646,0.0576302161021184,-3.2444284488597,0.00117686580217784,0.136893030109326
"IRF1-AS1",4570.75786531848,-0.340753399234492,0.10479487778659,-3.25162265972982,0.00114748251126634,0.136893030109326
"SNORA73A",3377.70176718957,0.523101945238792,0.158957066717803,3.29083793529896,0.000998894429376449,0.136893030109326
"ATXN7",4934.81036766031,-0.170276131932775,0.0531156929106667,-3.20575940182417,0.00134706569625103,0.145083964618445
"TOP1",2986.14706138626,-0.242429923223447,0.0753921936775362,-3.21558388737641,0.00130179441099395,0.145083964618445
"ENSG00000226026",2615.3141009599,0.294929637943959,0.094476368810626,3.12172918642897,0.00179792243297699,0.150444217805268
"ENSG00000286523",2423.83107478227,0.29253673051749,0.0926473650217009,3.15752887790137,0.00159112476209375,0.150444217805268
"ENSG00000286931",2404.29195007487,0.285883898390678,0.0916399763936784,3.11964177252231,0.00181071101209917,0.150444217805268
"ERRFI1",2559.5688077275,-0.698247891234933,0.221272578727329,-3.155600640852,0.00160167998621267,0.150444217805268
"LITAF",3710.72604106008,-0.562323632759531,0.179137441436377,-3.1390625446621,0.00169489268039007,0.150444217805268
"STAT3",6670.44108230869,-0.324914933516703,0.10320879767228,-3.14813214420352,0.00164317393229927,0.150444217805268
"TASOR",2692.57859261224,0.182315954763971,0.058416839116457,3.12094864291638,0.00180269469803545,0.150444217805268
"WARS1",3723.43721592067,-0.801880862540303,0.25251923839272,-3.17552384382378,0.00149566229391036,0.150444217805268
"LINC02822",2275.65124258045,0.374686990053438,0.120837301051404,3.10075603140165,0.00193027257531234,0.155923129139119
"ENSG00000278784",2038.16049027307,-0.229878424254958,0.0747537898548863,-3.07514073468653,0.00210403245646559,0.161013852194788
"NMNAT3",13865.3591365205,0.239604305360145,0.0778104119917884,3.07933474745554,0.00207463429747191,0.161013852194788
"ANKRD28",2147.84438706193,-0.306109888718778,0.104307225564774,-2.93469495580328,0.00333875739484797,0.173687911190267
"CBWD1",3404.63447682869,-0.195533881655718,0.0674965627230279,-2.89694576682506,0.00376814889334294,0.173687911190267
"CCDC144A",2731.83716771476,0.420341777673232,0.147036533714838,2.85875739214881,0.00425303916798064,0.173687911190267
"CEP290",2402.90629279099,0.177929536628582,0.0598939000670825,2.97074554218873,0.00297077815179817,0.173687911190267
"EEF1G",5002.89487108549,0.337968000298386,0.115002115940689,2.93879810413825,0.00329487629281407,0.173687911190267
"ENSG00000279417",3705.24243254007,0.29989823410782,0.100758712945681,2.97640000889545,0.00291654173126595,0.173687911190267
"ENSG00000286147",7417.1449178841,0.316785302686306,0.104866623287601,3.02084011819003,0.0025207442462746,0.173687911190267
"ERN1",4559.80857061405,-0.349065418098027,0.115974987126352,-3.00983364385053,0.00261390813580233,0.173687911190267
"F3",2722.59502111243,-0.580794629412576,0.201359903446998,-2.88436088550992,0.00392209003613806,0.173687911190267
"FBXO38-DT",14258.8224228438,0.249749459919928,0.0840788391986802,2.9704199332458,0.00297392916761018,0.173687911190267
"GASK1A",8362.60161868316,0.29785058998259,0.101816617090912,2.92536325103631,0.00344054352930055,0.173687911190267
"GOSR2",3318.47885843361,-0.128502575088763,0.0438383836755699,-2.93127994954738,0.0033756842565897,0.173687911190267
"IRAK3",2053.08619144045,-0.670011184155924,0.231814680317105,-2.89028798020642,0.0038488906060709,0.173687911190267
"IRF1",6852.13393809431,-0.479416638001223,0.163384265959573,-2.93428889976375,0.00334312877350287,0.173687911190267
"KMT5B",2094.06038620993,0.198521110744564,0.0687033083999722,2.88954222682883,0.00385803187416919,0.173687911190267
"LAMB1",7142.87678311707,-0.3102702131351,0.107956387853243,-2.87403292482224,0.00405266712384627,0.173687911190267
"LINC00504",8671.75330223519,0.231405602733557,0.0803031631506803,2.88164990835228,0.00395599004414821,0.173687911190267
"LINC02503",3778.66606619589,0.320328278110819,0.111494653573969,2.87303711741032,0.00406546348781696,0.173687911190267
"MKNK2",2320.52236852276,0.379901100474574,0.125485362293022,3.02745350957718,0.00246623646943362,0.173687911190267
"MXD1",5174.52981512558,-0.515103392602926,0.177763128767084,-2.89769535547412,0.0037591554104539,0.173687911190267
"NFKBIZ",3512.37440693781,-0.447689699903655,0.148945983869413,-3.00571850461012,0.00264954155070748,0.173687911190267
"PCSK5",18065.2556190193,0.700257387627818,0.23777446303619,2.94504876043495,0.00322903770462672,0.173687911190267
"PILRB",3275.72279303635,0.235779056446047,0.0825775739001964,2.8552432011506,0.00430038844762696,0.173687911190267
"PTPRG",2448.39328859668,-0.234208249053268,0.0798974739468536,-2.93135987264202,0.00337481580610371,0.173687911190267
"RAP1B",5359.68275433094,-0.192285420580755,0.0640805924214592,-3.00068106917755,0.00269376543603029,0.173687911190267
"RAPH1",3069.2146824468,-0.261111858726455,0.0909733105079678,-2.87020288992985,0.00410208497081237,0.173687911190267
"RBM4",2764.07137114738,-0.141665185328619,0.0482472652365452,-2.93623243999566,0.00332225280433729,0.173687911190267
"RMRP",18468.4178192429,0.450832080227524,0.157803488849368,2.85692086730647,0.00427772471178127,0.173687911190267
"RNU1-1",332725.344248313,0.265968643440551,0.0918709193823477,2.89502538157526,0.00379127875870384,0.173687911190267
"RPS6KA5",5651.27821811537,-0.280374514092691,0.0961169819149963,-2.91701329470216,0.00353400709210386,0.173687911190267
"SNORA73B",5071.79412961819,0.399086022185524,0.131332435288275,3.03874683591702,0.00237564399618711,0.173687911190267
"SNX14",5761.29363297276,0.0875692191920808,0.0305663469895692,2.86488991379846,0.00417154235539365,0.173687911190267
"TRPM7",4422.4485534053,0.155246573667827,0.0524664890563123,2.95896631278683,0.00308672842137802,0.173687911190267
"UBP1",2958.06225444076,0.234613940977514,0.077599114615861,3.02341002392777,0.00249943341589048,0.173687911190267
"AHNAK",36123.9058995358,0.339110087311177,0.12125590156649,2.79664810479536,0.0051635738787779,0.174900197572493
"CYTOR",2268.38953841978,-0.718481673050862,0.257023795172234,-2.79538971311743,0.00518371851309792,0.174900197572493
"ENSG00000279175",2535.26540229274,-0.205755872149676,0.0723561472603996,-2.8436543395434,0.00445994031363698,0.174900197572493
"FARP1",4278.01334323989,-0.165595545559241,0.0588808907965117,-2.81238179856225,0.00491760938473101,0.174900197572493
"GPATCH2L",4946.66101677519,-0.190101821795668,0.0682593125304801,-2.78499467322911,0.00535286024207425,0.174900197572493
"KIAA1328",2819.34351690356,0.234412958407532,0.0837092908523758,2.80032187610963,0.00510516736693901,0.174900197572493
"MARCHF7",2715.78821356362,0.175930366640145,0.0629836242368467,2.79327156497961,0.00521778675152969,0.174900197572493
"MCL1",12374.4581728296,-0.324478597236779,0.115098912789796,-2.81912825561932,0.00481542730001273,0.174900197572493
"MED12",3219.07497172486,0.11567036713948,0.04115139471246,2.81084925426493,0.00494109300014563,0.174900197572493
"MIR4435-2HG",4751.22154107036,-0.70070709617331,0.251580645395678,-2.7852186127882,0.00534916452225298,0.174900197572493
"RBPMS",2359.95037791117,-0.482069178689921,0.172963694191787,-2.78711194821839,0.00531801040215566,0.174900197572493
"RNU4-1",6663.18887648112,0.353778660670081,0.125781789965193,2.8126381471275,0.00491369115248689,0.174900197572493
"RORA",2130.87842995759,-0.287280156938358,0.101792442122314,-2.82221499895997,0.00476931918000439,0.174900197572493
"RPL8",2206.55073669626,0.335968291627543,0.11801257379771,2.84688555478367,0.00441492310733909,0.174900197572493
"SNORD3D",19239.2369997826,0.641636575777892,0.228802271832528,2.80432781824622,0.00504216104768429,0.174900197572493
"TMC5",3825.83682587852,-0.575238921907137,0.206026616692533,-2.7920611964696,0.00523734498703722,0.174900197572493
"WNT2B",2023.33562398578,-0.370951255843384,0.132588273297986,-2.79776820842736,0.00514570253083197,0.174900197572493
"ENSG00000251034",2488.55900608832,0.215366607542423,0.0778370840470469,2.76688946122712,0.00565939409090072,0.178678106766158
"MIR3648-1",2613.9255434439,0.719798910506229,0.260016144965468,2.76828544858944,0.00563520755142679,0.178678106766158
"MYO1B",2076.63773084542,-0.255329812365212,0.092385523413331,-2.76374266153011,0.00571425857264535,0.178678106766158
"PRDM1",2713.27319929741,-0.565571297860166,0.203958561282628,-2.77297159924778,0.00555469683356188,0.178678106766158
"OR5AS1",2809.8859838981,0.243713391461486,0.0884830056547266,2.75435254101213,0.0058808383793645,0.181930617097787
"ATXN1",4497.41616830944,-0.200543846021891,0.0729473056458905,-2.74916042815062,0.00597481350722548,0.18289218609486
"GIGYF1",2201.82476476997,0.191038010542063,0.0698436220638693,2.73522484798063,0.00623376784441881,0.18883121762052
"ERVK3-1",2124.22913551563,-0.150280472749403,0.0550631114942539,-2.7292404782662,0.00634803931442013,0.190310292024059
"CCDC26",2957.2358176734,0.18113557290112,0.0666061223409342,2.71950335096747,0.00653800325504074,0.191207793731633
"ENSG00000226380",2183.82003398882,-0.339212766589198,0.124745892920118,-2.71922993734484,0.0065434103768833,0.191207793731633
"HK2",6348.3141808893,-0.508962456389201,0.187549745730499,-2.71374644847857,0.00665270633561316,0.191207793731633
"RPS18",2904.05006133926,0.33299616352553,0.122828521688869,2.71106546709912,0.00670673829457585,0.191207793731633
"TVP23C",2612.36176860765,-0.199336930962154,0.0735215822522707,-2.71127096092926,0.00670258289693278,0.191207793731633
"MIR663A",3283.03203308865,0.607639366567509,0.22481650472538,2.70282365304878,0.00687532123907951,0.194111011293624
"ARPP19",2458.11753835354,-0.202069503014805,0.0754667771702549,-2.67759550085108,0.0074152709778555,0.199663037070406
"ENSG00000274265",4831.19162368209,-0.356607614968007,0.132584157961407,-2.68966987045172,0.00715227351237755,0.199663037070406
"ENSG00000286827",4961.26792831216,0.208380829796751,0.077559035086188,2.68673829638528,0.00721534602520195,0.199663037070406
"GATAD2B",2598.92296365128,-0.38358525611021,0.143191575219384,-2.67882559097851,0.00738808650682084,0.199663037070406
"MED13L",8431.21178097933,-0.143660878279219,0.053598700850071,-2.68030523129794,0.00735550554499719,0.199663037070406
