"","pathway","pval","padj","ES","NES","nMoreExtreme","size","leadingEdge"
"21","HALLMARK_MYOGENESIS",0.583975346687211,0.595893210905317,0.203500821710076,0.948327527763422,378,172,"c(""COL6A3"", ""ADAM12"", ""ACSL1"", ""KIFC3"", ""STC2"", ""SPHK1"", ""DENND2B"", ""MYL3"", ""MEF2C"", ""COL4A2"", ""COL1A1"", ""BHLHE40"", ""MRAS"", ""LPIN1"", ""MYBPC3"", ""FGF2"", ""PTP4A3"", ""SPARC"", ""RB1"", ""PDE4DIP"", ""PDLIM7"", ""GJA5"", ""TGFB1"", ""COL3A1"", ""TAGLN"", ""AEBP1"", ""PPFIA4"", ""IGFBP7"", ""COL15A1"", ""ACHE"")"
"22","HALLMARK_APICAL_SURFACE",0.606741573033708,0.606741573033708,0.253721419193372,0.905165354527023,323,40,"c(""GAS1"", ""LYN"", ""THY1"", ""MDGA1"", ""SULF2"", ""CX3CL1"", ""GHRL"")"
"23","HALLMARK_ANDROGEN_RESPONSE",0.237974683544304,0.253164556962025,-0.242877750644102,-1.1124601560269,93,100,"c(""PA2G4"", ""DBI"", ""XRCC6"", ""UBE2I"", ""KRT19"", ""MAP7"", ""GSR"", ""ADRM1"", ""GPD1L"", ""KRT8"", ""STK39"", ""RAB4A"", ""ANKH"", ""DHCR24"", ""AKT1"", ""NCOA4"", ""CDC14B"", ""SPDEF"", ""NDRG1"", ""SMS"", ""IQGAP2"", ""XRCC5"", ""ZBTB10"", ""RPS6KA3"", ""AZGP1"", ""B4GALT1"", ""GNAI3"")"
"24","HALLMARK_ESTROGEN_RESPONSE_EARLY",0.159763313609467,0.181549220010758,-0.225218670422029,-1.14092185840181,53,193,"c(""FKBP4"", ""PEX11A"", ""LAD1"", ""BLVRB"", ""SLC16A1"", ""SLC27A2"", ""KRT18"", ""SFN"", ""CANT1"", ""CHPT1"", ""KRT19"", ""AKAP1"", ""IL17RB"", ""KRT8"", ""ELF1"", ""HR"", ""KCNK5"", ""ENDOD1"", ""ITPK1"", ""FLNB"", ""ADCY9"", ""FAM102A"", ""SLC22A5"", ""RAPGEFL1"", ""NBL1"", ""TMEM164"", ""ASB13"", ""OVOL2"", ""TBC1D30"", ""CA12"", ""MYBBP1A"", ""TOB1"", ""SLC9A3R1"", ""ESRP2"", ""CLDN7"", ""SEMA3B"", ""P2RY2"", ""MED24"", ""NPY1R"")"
"25","HALLMARK_WNT_BETA_CATENIN_SIGNALING",0.196544276457883,0.218382529397648,-0.311603110020471,-1.17854435617344,90,38,"c(""DVL2"", ""HDAC2"", ""NOTCH1"", ""PPARD"", ""AXIN1"", ""JAG1"", ""TP53"", ""HDAC11"", ""KAT2A"", ""CUL1"")"
"26","HALLMARK_HEME_METABOLISM",0.0816326530612245,0.102040816326531,-0.241075848982621,-1.21812171377394,27,188,"c(""PRDX2"", ""ALDH6A1"", ""BLVRB"", ""GMPS"", ""SLC25A38"", ""HDGF"", ""H4C3"", ""ABCG2"", ""CA2"", ""PGLS"", ""PC"", ""E2F2"", ""EPB41"", ""BSG"", ""HTRA2"", ""CAT"", ""MOSPD1"", ""UBAC1"", ""DCUN1D1"", ""DCAF11"", ""TRAK2"", ""GYPA"", ""ENDOD1"", ""HMBS"", ""RAD23A"", ""ISCA1"", ""SLC30A10"", ""HTATIP2"", ""NCOA4"", ""TFDP2"", ""GLRX5"", ""EIF2AK1"", ""GDE1"", ""EZH1"", ""IGSF3"", ""MGST3"", ""RAP1GAP"", ""NFE2L1"", ""XK"", ""RNF123"", ""CPOX"", ""ALAD"", ""RANBP10"", ""ABCB6"", ""MFHAS1"", ""TMEM9B"", ""HAGH"", ""DMTN"", ""ARHGEF12"", ""MKRN1"", ""CAST"", ""ACSL6"", ""CA1"", ""FBXO9"", ""CDR2"", ""BCAM"", 
""UROD"", ""TFRC"", ""ATP6V0A1"", ""GCLM"")"
"27","HALLMARK_CHOLESTEROL_HOMEOSTASIS",0.097799511002445,0.119267696344445,-0.284762120515381,-1.23435035965465,39,74,"c(""GUSB"", ""CD9"", ""ETHE1"", ""ECH1"", ""FABP5"", ""LGALS3"", ""TMEM97"", ""EBP"", ""NSDHL"", ""PCYT2"", ""JAG1"", ""MAL2"", ""FDPS"", ""ACTG1"", ""PMVK"", ""SEMA3B"")"
"28","HALLMARK_P53_PATHWAY",0.056547619047619,0.0744047619047619,-0.251713822383284,-1.27347159447866,18,195,"c(""NUDT15"", ""PCNA"", ""HINT1"", ""TPRKB"", ""BAX"", ""RPS12"", ""RACK1"", ""CEBPA"", ""RPL36"", ""SFN"", ""RPL18"", ""H1-2"", ""CDKN2AIP"", ""RETSAT"", ""H2AJ"", ""SLC35D1"", ""DCXR"", ""VDR"", ""FAM162A"", ""NOTCH1"", ""DDIT3"", ""S100A10"", ""PERP"", ""HDAC3"", ""RPS27L"", ""ST14"", ""HRAS"", ""TP53"", ""TGFA"", ""EPS8L2"", ""TRAF4"", ""TOB1"", ""PMM1"", ""RAB40C"", ""MKNK2"", ""BLCAP"", ""NDRG1"", ""STEAP3"", ""EPHX1"", ""WRAP73"", ""APP"", ""RRP8"", ""TM7SF3"", ""PIDD1"", ""RAD51C"", ""TRIAP1"", ""ERCC5"", ""CCNK"", ""ABCC5"", ""IP6K2"", ""CGRRF1"", ""VAMP8"", ""HSPA4L"", ""FUCA1"", ""ACVR1B"", ""CCNG1"", 
""POM121"", ""RXRA"", ""RCHY1"")"
"29","HALLMARK_PROTEIN_SECRETION",0.048469387755102,0.0654991726420298,-0.294076509776732,-1.3357918282633,18,96,"c(""KRT18"", ""ERGIC3"", ""MAPK1"", ""ZW10"", ""VPS4B"", ""CLTC"", ""CD63"", ""AP2S1"", ""TSG101"", ""AP2B1"", ""NAPA"", ""CLTA"", ""COG2"", ""DOP1A"", ""YKT6"", ""TOM1L1"", ""GOLGA4"", ""OCRL"", ""YIPF6"", ""TMED2"", ""RPS6KA3"", ""RAB14"", ""DNM1L"", ""GLA"", ""TSPAN8"", ""TMX1"", ""SOD1"", ""STAM"", ""RAB22A"", ""KIF1B"", ""SNX2"", ""VAMP3"", ""ARF1"", ""ARFIP1"", ""SCAMP3"", ""ATP1A1"", ""RER1"")"
"30","HALLMARK_NOTCH_SIGNALING",0.0673684210526316,0.0863697705802969,-0.378854461037222,-1.36548745702441,31,31,"c(""APH1A"", ""NOTCH1"", ""PPARD"", ""JAG1"", ""SKP1"", ""DTX4"", ""KAT2A"", ""LFNG"", ""HES1"", ""CUL1"", ""FZD5"", ""SAP30"", ""PSEN2"", ""ARRB1"", ""RBX1"")"
"31","HALLMARK_UV_RESPONSE_UP",0.0205278592375367,0.0293255131964809,-0.284853394935046,-1.39266759230674,6,150,"c(""FKBP4"", ""STIP1"", ""DGAT1"", ""GRPEL1"", ""PDAP1"", ""GGH"", ""TST"", ""EIF5"", ""EPCAM"", ""KLHDC3"", ""ABCB1"", ""SIGMAR1"", ""SLC25A4"", ""SELENOW"", ""ACAA1"", ""H2AX"", ""CA2"", ""POLR2H"", ""STK25"", ""CDC34"", ""BSG"", ""AMD1"", ""CEBPG"", ""DNAJB1"", ""RFC4"", ""TGFBRAP1"", ""PSMC3"", ""IGFBP2"", ""AP2S1"", ""SPR"", ""POLE3"", ""PRPF3"", ""SULT1A1"", ""FEN1"", ""YKT6"", ""ALDOA"", ""NAT1"", ""EPHX1"", ""CLCN2"", ""AGO2"", ""EIF2S3"", ""CDC5L"", ""HSPA2"", ""TMBIM6"", ""MARK2"", ""MAOA"", ""PRKCD"", ""APOM"", ""ALAS1"", ""RXRB"", ""CLTB"", ""BAK1"", ""CYB5B"", ""SQSTM1"", ""CHRNA5"", ""TUBA4A""
)"
"32","HALLMARK_SPERMATOGENESIS",0.0126582278481013,0.0186150409530901,-0.325595027762341,-1.49133255074005,4,100,"c(""ZC3H14"", ""PEBP1"", ""NEK2"", ""CCNB2"", ""MEP1B"", ""AURKA"", ""MAP7"", ""PSMG1"", ""RFC4"", ""DMC1"", ""TOPBP1"", ""PRKAR2A"", ""COIL"", ""PHKG2"", ""CLVS1"", ""CDKN3"", ""AGFG1"", ""DBF4"", ""TSN"", ""KIF2C"", ""IFT88"", ""NF2"", ""YBX2"", ""EZH2"", ""CFTR"", ""HSPA2"", ""VDAC3"", ""IDE"", ""MLLT10"", ""HSPA4L"")"
"33","HALLMARK_BILE_ACID_METABOLISM",0.0025706940874036,0.00493997925208714,-0.353611725688792,-1.62982607320545,0,104,"c(""PEX11A"", ""PRDX5"", ""SLC27A2"", ""SLC22A18"", ""IDH1"", ""PXMP2"", ""PEX6"", ""RETSAT"", ""ACSL5"", ""PEX19"", ""ABCD3"", ""HSD17B11"", ""CAT"", ""GSTK1"", ""ABCA8"", ""PEX13"", ""SCP2"", ""PEX26"", ""ALDH9A1"", ""DHCR24"", ""PEX1"", ""GNPAT"", ""CROT"", ""PEX16"", ""NEDD4"", ""TFCP2L1"", ""SULT1B1"", ""ALDH1A1"", ""PHYH"", ""RXRG"", ""HSD17B4"", ""SERPINA6"", ""LONP2"", ""PFKM"", ""ISOC1"", ""EPHX2"", ""ABCA2"", ""PECR"", ""RXRA"")"
"34","HALLMARK_PI3K_AKT_MTOR_SIGNALING",0.00251256281407035,0.00493997925208714,-0.353329834989197,-1.63353432531318,0,103,"c(""CSNK2B"", ""PFN1"", ""PPP1CA"", ""SFN"", ""ARHGDIA"", ""ATF1"", ""ECSIT"", ""MAPK1"", ""CLTC"", ""CFL1"", ""DDIT3"", ""PAK4"", ""TSC2"", ""MAPK9"", ""AKT1"", ""HRAS"", ""PRKAR2A"", ""RAC1"", ""EIF4E"", ""RPS6KA1"", ""PLA2G12A"", ""UBE2N"", ""MKNK2"", ""CDK4"", ""E2F1"", ""TNFRSF1A"", ""GRK2"", ""ACTR3"", ""RPS6KA3"", ""CALR"", ""PLCG1"", ""VAV3"", ""YWHAB"", ""RPTOR"", ""PIN1"", ""ACACA"", ""ACTR2"", ""SQSTM1"", ""TRAF2"", ""ARF1"")"
"35","HALLMARK_ESTROGEN_RESPONSE_LATE",0.00289017341040462,0.00493997925208714,-0.327872683546965,-1.65572890580318,0,186,"c(""FKBP4"", ""UGDH"", ""CD9"", ""COX6C"", ""CDC20"", ""FABP5"", ""ALDH3A2"", ""IMPA2"", ""BLVRB"", ""SLC16A1"", ""SLC27A2"", ""PLXNB1"", ""KIF20A"", ""CDH1"", ""TST"", ""SFN"", ""HPRT1"", ""MAPK13"", ""CHPT1"", ""KRT19"", ""CA2"", ""PKP3"", ""LSR"", ""FGFR3"", ""IL17RB"", ""DCXR"", ""HR"", ""KCNK5"", ""GINS2"", ""ITPK1"", ""FLNB"", ""HMGCS2"", ""PERP"", ""ETFB"", ""TOP2A"", ""ST14"", ""MOCS2"", ""FAM102A"", ""MEST"", ""SLC22A5"", ""RAPGEFL1"", ""NBL1"", ""PLK4"", ""OVOL2"", ""CA12"", ""TOB1"", ""SLC9A3R1"", ""UNC13B"", ""SEMA3B"", ""NPY1R"", ""LLGL2"", ""AGR2"", ""CKB"", ""ADD3"")"
"36","HALLMARK_REACTIVE_OXYGEN_SPECIES_PATHWAY",0.00894854586129754,0.0135584028201478,-0.418516835140236,-1.6699957188532,3,48,"c(""TXN"", ""MGST1"", ""NDUFA6"", ""PRDX2"", ""NDUFS2"", ""STK25"", ""OXSR1"", ""GSR"", ""CAT"", ""PRDX6"", ""NDUFB4"", ""GPX4"", ""NQO1"", ""HMOX2"", ""GLRX2"", ""SCAF4"", ""LAMTOR5"", ""PRDX1"", ""SOD1"", ""TXNRD1"", ""SRXN1"", ""PDLIM1"", ""G6PD"", ""GCLM"")"
"37","HALLMARK_UNFOLDED_PROTEIN_RESPONSE",0.00267379679144385,0.00493997925208714,-0.378960827212373,-1.74899555105693,0,112,"c(""RRP9"", ""KHSRP"", ""MTREX"", ""RPS14"", ""KIF5B"", ""HSPA9"", ""NOP14"", ""NOP56"", ""HSPA5"", ""H2AX"", ""LSM4"", ""NFYA"", ""CXXC1"", ""DKC1"", ""EIF4G1"", ""CEBPG"", ""EEF2"", ""EIF4A1"", ""HYOU1"", ""EIF4A2"", ""NOLC1"", ""EIF2S1"", ""EIF4E"", ""DDX10"", ""SDAD1"", ""EXOSC4"", ""ALDH18A1"", ""LSM1"", ""EXOSC2"", ""DNAJA4"", ""PDIA6"", ""EDC4"", ""IMP3"", ""YWHAZ"", ""EIF4A3"", ""EIF4EBP1"", ""PDIA5"", ""ZBTB17"", ""EXOSC10"", ""NHP2"", ""CALR"", ""SLC30A5"", ""CKS1B"", ""NPM1"", ""YIF1A"", ""DCTN1"", ""NFYB"", ""SPCS1"", ""EXOSC5"")"
"38","HALLMARK_GLYCOLYSIS",0.0029585798816568,0.00493997925208714,-0.365136562945376,-1.84972358279822,0,193,"c(""FKBP4"", ""GUSB"", ""TXN"", ""SLC25A10"", ""MDH2"", ""GOT2"", ""GFPT1"", ""KIF20A"", ""AK4"", ""ME2"", ""GOT1"", ""IDH1"", ""HSPA5"", ""BPNT1"", ""AK3"", ""DSC2"", ""ADORA2B"", ""ALDH7A1"", ""PGLS"", ""PC"", ""SDHC"", ""AURKA"", ""VLDLR"", ""PPIA"", ""NSDHL"", ""NDUFV3"", ""STMN1"", ""DEPDC1"", ""FAM162A"", ""CENPA"", ""TPI1"", ""CYB5A"", ""CLDN3"", ""PGM2"", ""ALDH9A1"", ""CASP6"", ""HMMR"", ""MPI"", ""NT5E"", ""GYS1"", ""TGFA"", ""POLR3K"", ""AGL"", ""SLC25A13"", ""PKP2"", ""COG2"", ""MED24"", ""PSMC4"", ""PYGB"", ""ALDOA"", ""SLC37A4"", ""CTH"", ""B3GNT3"", ""B4GALT2"", ""RARS1"", ""ENO1"", ""DLD"", ""MDH1"", 
""GPC3"", ""GALE"", ""ALG1"", ""B4GALT1"", ""ABCB6"")"
"39","HALLMARK_MTORC1_SIGNALING",0.0029673590504451,0.00493997925208714,-0.386532366747352,-1.9735150035741,0,200,"c(""STIP1"", ""TOMM40"", ""ATP5MC1"", ""HSPE1"", ""HSPD1"", ""IMMT"", ""CD9"", ""RRP9"", ""CACYBP"", ""COPS5"", ""UNG"", ""PDAP1"", ""HSPA9"", ""GMPS"", ""HPRT1"", ""PSME3"", ""GPI"", ""AK4"", ""PFKL"", ""GOT1"", ""IDH1"", ""HSPA5"", ""ELOVL6"", ""TMEM97"", ""EBP"", ""HSPA4"", ""MCM4"", ""AURKA"", ""MCM2"", ""VLDLR"", ""GSR"", ""PPIA"", ""CCT6A"", ""PLK1"", ""PSMG1"", ""SDF2L1"", ""FKBP2"", ""TPI1"", ""DDIT3"", ""PSMB5"", ""HMBS"", ""DHFR"", ""DHCR24"", ""DDX39A"", ""PGM1"", ""CDC25A"", ""RPA1"", ""ATP2A2"", ""EPRS1"", ""PSMA4"", ""SLC9A3R1"", ""CCNF"", ""PSMC4"", ""YKT6"", ""ALDOA"", ""TUBG1"", ""SLC37A4"", 
""CTH"", ""ACLY"", ""EIF2S2"", ""PNP"", ""LGMN"", ""ADD3"", ""SLC1A5"", ""ACTR3"", ""ENO1"", ""CALR"", ""PSMD14"", ""GAPDH"", ""ABCF2"", ""PSMD13"", ""GLA"", ""CYP51A1"", ""CCNG1"", ""PNO1"", ""ME1"", ""ACACA"", ""PRDX1"", ""MLLT11"", ""ACTR2"", ""TXNRD1"", ""NUFIP1"", ""TES"", ""CYB5B"", ""SQSTM1"", ""PSPH"", ""TUBA4A"", ""QDPR"", ""EEF1E1"", ""UCHL5"")"
"40","HALLMARK_XENOBIOTIC_METABOLISM",0.00286532951289398,0.00493997925208714,-0.394506539960156,-1.99396272718281,0,187,"c(""UGDH"", ""FABP1"", ""ALDH2"", ""NDRG2"", ""AHCY"", ""ECH1"", ""NFS1"", ""BLVRB"", ""HPRT1"", ""DDAH2"", ""IDH1"", ""DDC"", ""ASL"", ""CYP2S1"", ""DHPS"", ""GCNT2"", ""RETSAT"", ""TMEM97"", ""HSD17B2"", ""SPINT2"", ""DHRS1"", ""ABCC3"", ""CA2"", ""PC"", ""DDT"", ""SLC35D1"", ""GSR"", ""POR"", ""CAT"", ""DCXR"", ""CYP4F2"", ""PPARD"", ""ENTPD5"", ""ALDH3A1"", ""ABHD6"", ""GSS"", ""CYB5A"", ""ALDH9A1"", ""PTGES3"", ""ADH1C"", ""CASP6"", ""NQO1"", ""SLC35B1"", ""ACOX1"", ""CROT"", ""PEMT"", ""ATP2A2"", ""CBR1"", ""BPHL"", ""HNF4A"", ""PMM1"", ""MTHFD1"", ""ACO2"", ""FBP1"", ""EPHX1"", ""CYP2C18"", ""RAP1GAP"", 
""CYP2J2"", ""ADH5"", ""FAH"", ""AKR1C2"", ""ETFDH"", ""PGRMC1"", ""SLC1A5"", ""TNFRSF1A"", ""TAT"", ""SERPINA6"", ""AKR1C3"", ""TMBIM6"", ""BCAR1"", ""LONP1"", ""MAOA"", ""TTPA"", ""DHRS7"", ""ACOX2"", ""JUP"", ""ALAS1"")"
"41","HALLMARK_PEROXISOME",0.00253807106598985,0.00493997925208714,-0.48255778247779,-2.20238340437418,0,98,"c(""PEX11A"", ""PRDX5"", ""FIS1"", ""ECH1"", ""NUDT19"", ""SLC27A2"", ""ABCB1"", ""SLC25A4"", ""IDH1"", ""ACAA1"", ""PEX6"", ""RETSAT"", ""SMARCC1"", ""ACSL5"", ""ABCD3"", ""CNBP"", ""ECI2"", ""HSD17B11"", ""PEX11B"", ""TSPO"", ""VPS4B"", ""CAT"", ""GSTK1"", ""MSH2"", ""PEX13"", ""SCP2"", ""TOP2A"", ""ALDH9A1"", ""DHCR24"", ""HRAS"", ""ACOX1"", ""GNPAT"", ""PEX5"", ""FDPS"", ""PABPC1"", ""EHHADH"", ""ALDH1A1"", ""YWHAH"", ""RXRG"", ""CDK7"", ""HSD17B4"", ""SERPINA6"", ""ABCC5"", ""IDE"", ""MVP"", ""LONP2"", ""ISOC1"", ""EPHX2"")"
"42","HALLMARK_MITOTIC_SPINDLE",0.00297619047619048,0.00493997925208714,-0.441313299919041,-2.24682242559132,0,199,"c(""KIF23"", ""BIN1"", ""YWHAE"", ""KIF5B"", ""KIF11"", ""LRPPRC"", ""UXT"", ""TPX2"", ""SMC3"", ""ATG4B"", ""NDC80"", ""NEK2"", ""NUSAP1"", ""CCNB2"", ""FBXO5"", ""ARHGDIA"", ""ABR"", ""EPB41"", ""KIF22"", ""AURKA"", ""PLK1"", ""ARF6"", ""ARHGEF2"", ""LMNB1"", ""KIF15"", ""RHOF"", ""CSNK1D"", ""CKAP5"", ""RACGAP1"", ""FLNB"", ""KIFAP3"", ""TOP2A"", ""EZR"", ""APC"", ""RALBP1"", ""CNTROB"", ""ECT2"", ""CEP192"", ""WASF2"", ""SMC1A"", ""MYO1E"", ""SAC3D1"", ""KATNA1"", ""KIF2C"", ""INCENP"", ""RANBP9"", ""ACTN4"", ""CDC42BPA"", ""RFC1"", ""ARHGAP5"", ""CD2AP"", ""ANLN"", ""CDC42EP4"", ""MID1IP1"", ""CDC42"", 
""DLGAP5"", ""PRC1"", ""NET1"", ""KIF4A"", ""CENPE"", ""ARHGAP27"", ""BCAR1"", ""DYNLL2"", ""NUMA1"", ""ABL1"", ""MARCKS"", ""CLIP2"", ""TAOK2"", ""PCNT"", ""RHOT2"", ""WASL"", ""DYNC1H1"", ""SASS6"", ""ARHGEF11"", ""SUN2"", ""GSN"", ""DLG1"", ""SMC4"", ""ARHGEF12"", ""TUBGCP5"", ""CTTN"", ""KIF1B"", ""ARFIP2"", ""TUBA4A"", ""CEP72"", ""KIF20B"", ""MYH9"", ""KATNB1"", ""TTK"", ""STAU1"", ""CEP131"", ""SHROOM1"", ""KIF3B"", ""TUBD1"")"
"43","HALLMARK_FATTY_ACID_METABOLISM",0.00280898876404494,0.00493997925208714,-0.521595395443476,-2.57705584725141,0,153,"c(""IDH3B"", ""FH"", ""UGDH"", ""HSP90AA1"", ""FABP1"", ""MDH2"", ""HSPH1"", ""SUCLG1"", ""ECH1"", ""ACADS"", ""ALDH3A2"", ""PDHA1"", ""ECHS1"", ""SUCLG2"", ""PDHB"", ""ACADVL"", ""HSDL2"", ""IDH1"", ""ACAA1"", ""NTHL1"", ""RETSAT"", ""PCBD1"", ""IDH3G"", ""ACSL5"", ""HSD17B10"", ""ECI1"", ""CPT2"", ""CPT1A"", ""CA2"", ""ECI2"", ""HSD17B11"", ""DLST"", ""SDHC"", ""NSDHL"", ""ACOT2"", ""METAP1"", ""SUCLA2"", ""PRDX6"", ""S100A10"", ""ALDH3A1"", ""HMGCS2"", ""ALDH9A1"", ""DHCR24"", ""ADH1C"", ""HADH"", ""ACOX1"", ""HADHB"", ""HCCS"", ""H2AZ1"", ""SLC22A5"", ""CA6"", ""SDHD"", ""CBR1"", ""BPHL"", ""GCDH"", 
""ACADM"", ""ACAA2"", ""ACO2"", ""AADAT"", ""ALDOA"", ""SMS"", ""EPHX1"", ""EHHADH"", ""ENO3"", ""ALDH1A1"", ""ETFDH"", ""CPOX"", ""APEX1"", ""NCAPH2"", ""YWHAH"", ""ALAD"", ""HSD17B4"", ""DLD"", ""MDH1"", ""PPARA"", ""GRHPR"")"
"44","HALLMARK_ADIPOGENESIS",0.00297619047619048,0.00493997925208714,-0.551191714679751,-2.78859136582426,0,195,"c(""SLC5A6"", ""IMMT"", ""NDUFB7"", ""NDUFS3"", ""UQCRC1"", ""CYC1"", ""AIFM1"", ""DGAT1"", ""ALDH2"", ""MTCH2"", ""NDUFAB1"", ""COX7B"", ""ATP5PO"", ""SLC25A10"", ""MDH2"", ""GRPEL1"", ""MRPL15"", ""SUCLG1"", ""ECH1"", ""ACADS"", ""ECHS1"", ""DLAT"", ""UQCR10"", ""CS"", ""TST"", ""APLP2"", ""PFKL"", ""CHCHD10"", ""CMBL"", ""UQCRQ"", ""IDH1"", ""JAGN1"", ""UQCR11"", ""PTCD3"", ""RETSAT"", ""ATL2"", ""ELOVL6"", ""IDH3G"", ""PLIN2"", ""CPT2"", ""COX6A1"", ""ADCY6"", ""MIGA2"", ""SDHC"", ""GHITM"", ""COQ3"", ""DDT"", ""CD151"", ""SDHB"", ""POR"", ""CAT"", ""AK2"", ""LPCAT3"", ""CYP4B1"", ""PRDX3"", ""MCCC1"", 
""NDUFA5"", ""TKT"", ""ETFB"", ""SCP2"", ""SLC25A1"", ""SAMM50"", ""COX8A"", ""UBQLN1"", ""HADH"", ""GPX4"", ""COQ9"", ""ACOX1"", ""PGM1"", ""UCK1"", ""SQOR"", ""BCKDHA"", ""PEMT"", ""TOB1"", ""SULT1A1"", ""GPAM"", ""ACADM"", ""YWHAG"", ""ACAA2"", ""ADIPOQ"", ""ACO2"", ""MGST3"", ""COQ5"", ""ESRRA"", ""ALDOA"", ""PHYH"", ""ESYT1"", ""ACLY"", ""FAH"", ""SLC19A1"", ""SLC1A5"", ""GPHN"", ""BCL2L13"", ""DLD"", ""FABP4"")"
"45","HALLMARK_DNA_REPAIR",0.00289855072463768,0.00493997925208714,-0.599731863518233,-2.92565770678,0,148,"c(""MPC2"", ""VPS28"", ""ALYREF"", ""EDF1"", ""PCNA"", ""SUPT4H1"", ""ARL6IP1"", ""BCAP31"", ""NELFE"", ""POLR2E"", ""APRT"", ""RAD52"", ""IMPDH2"", ""HPRT1"", ""POLD1"", ""SSRP1"", ""POLR1H"", ""ZWINT"", ""TAF6"", ""NT5C"", ""PRIM1"", ""CANT1"", ""AK3"", ""NPR2"", ""POLR2H"", ""NELFCD"", ""ADCY6"", ""SNAPC5"", ""DGCR8"", ""NCBP2"", ""GTF2F1"", ""RPA2"", ""ADRM1"", ""POLR2J"", ""NELFB"", ""SF3A3"", ""DUT"", ""TAF13"", ""RFC4"", ""SURF1"", ""CLP1"", ""POLR2I"", ""ITPA"", ""GPX4"", ""POLR2G"", ""TSG101"", ""GTF2H3"", ""GTF3C5"", ""TP53"", ""NUDT21"", ""POLA1"", ""TYMS"", ""UMPS"", ""POLD4"", ""RAE1"", ""SAC3D1"", 
""FEN1"", ""RAD51"", ""RFC2"", ""RFC5"", ""GTF2H5"", ""DGUOK"", ""POLR2F"", ""PNP"", ""POLR1C"", ""DAD1"", ""POLR3GL"", ""TMED2"", ""ERCC5"", ""RALA"", ""MRPL40"", ""POLR2K"", ""POM121"", ""BRF2"", ""TAF9"", ""POLE4"", ""GTF2A2"", ""POLA2"", ""RRM2B"", ""NUDT9"", ""RPA3"", ""TAF1C"", ""AK1"", ""UPF3B"", ""NME1"", ""LIG1"", ""BCAM"", ""EIF1B"", ""ELOA"", ""GMPR2"", ""RBX1"")"
"46","HALLMARK_MYC_TARGETS_V2",0.0022883295194508,0.00493997925208714,-0.727929016615182,-3.0135035801208,0,58,"c(""PA2G4"", ""HSPE1"", ""HSPD1"", ""RRP9"", ""PHB"", ""SUPV3L1"", ""FARSA"", ""UNG"", ""IMP4"", ""NOC4L"", ""NOP56"", ""NDUFAF4"", ""TMEM97"", ""MCM4"", ""TBRG4"", ""WDR43"", ""TFB2M"", ""PLK1"", ""AIMP2"", ""DCTPP1"", ""NOP16"", ""PRMT3"", ""BYSL"", ""PUS1"", ""PPAN"", ""NOLC1"", ""MRTO4"", ""GNL3"", ""SLC29A2"", ""PLK4"", ""MYBBP1A"", ""PES1"", ""UTP20"", ""CDK4"", ""MPHOSPH10"", ""SLC19A1"", ""GRWD1"", ""IPO4"", ""NIP7"", ""TCOF1"")"
"47","HALLMARK_G2M_CHECKPOINT",0.00292397660818713,0.00493997925208714,-0.60795714398048,-3.09795689041992,0,198,"c(""CKS2"", ""SRSF1"", ""E2F4"", ""KIF23"", ""CDC20"", ""HMGA1"", ""TNPO2"", ""KIF5B"", ""KIF11"", ""TPX2"", ""DTYMK"", ""NDC80"", ""H2BC12"", ""HMGN2"", ""HSPA8"", ""NEK2"", ""NUSAP1"", ""CCNB2"", ""HMGB3"", ""CBX1"", ""FBXO5"", ""HIRA"", ""H2AX"", ""SMARCC1"", ""NCL"", ""E2F2"", ""DKC1"", ""MKI67"", ""CCNA2"", ""KIF22"", ""AURKA"", ""AMD1"", ""MCM2"", ""POLE"", ""RPA2"", ""KPNA2"", ""EXO1"", ""PLK1"", ""STMN1"", ""MCM3"", ""SMC2"", ""LMNB1"", ""JPT1"", ""KIF15"", ""CENPA"", ""RBL1"", ""CHEK1"", ""TFDP1"", ""GSPT1"", ""GINS2"", ""PTTG1"", ""RACGAP1"", ""CTCF"", ""H2AZ2"", ""CDC45"", ""TOP2A"", ""ILF3"", ""NOLC1"", 
""DDX39A"", ""LBR"", ""NSD2"", ""PBK"", ""HMMR"", ""ORC5"", ""UPF1"", ""TROAP"", ""CASP8AP2"", ""CDC25A"", ""CDKN3"", ""CHMP1A"", ""CCNT1"", ""H2AZ1"", ""SUV39H1"", ""MCM6"", ""POLQ"", ""PRMT5"", ""PLK4"", ""HNRNPD"", ""DBF4"", ""CUL4A"", ""SMC1A"", ""SRSF2"", ""PRPF4B"", ""KATNA1"", ""CCNF"", ""CDK4"", ""KIF2C"", ""SLC38A1"", ""INCENP"", ""E2F1"", ""SNRPD1"", ""BUB3"", ""TRAIP"", ""EZH2"", ""RAD23B"", ""RAD21"", ""PRC1"", ""UBE2C"", ""KIF4A"", ""CENPE"", ""UBE2S"", ""RBM14"", ""CKS1B"", ""NUMA1"", ""LIG3"", ""ABL1"", ""MARCKS"", ""CUL3"", ""TMPO"", ""CUL1"", ""SYNCRIP"", ""CHAF1A"", ""EGF"", ""POLA2"", ""MYBL2"", 
""SMC4"", ""MAD2L1"", ""KPNB1"", ""KIF20B"", ""AURKB"", ""SAP30"", ""MCM5"", ""STIL"", ""TTK"", ""KMT5A"")"
